application,page_name,object_name,xpath,xpath_ios
"Revamp_BCP,Sucursais,btn_continue,""//*[text()=""Continue""]"",NULL"
"Revamp_BCP,Sucursais,brn_Contactos,NULL,""//*[@name=""Contactos""]"""
"Revamp_BCP,Sucursais,btn_OK,NULL,""//*[@name=""OK""]"""
"Revamp_BCP,Sucursais,btn_back,""(//*[@class=""android.widget.Button""])[1]"",""//XCUIElementTypeOther[@name=""Millenniumbcp - VT""]/XCUIElementTypeButton[1]"""
"Revamp_BCP,Sucursais,lbl_V_N_Famalicao_Fundacao,""//*[text()=""V N Famalicao Fundacao""]"",NULL"
"Revamp_BCP,Sucursais,Btn_Contactos,""//*[@text=""Contactos""]"",NULL"
"Revamp_BCP,Sucursais,""lbl_Qual o assunto"",""//*[@text=""Qual o assunto?""]"",""//*[@name=""Qual o assunto?""]"""
"Revamp_BCP,Sucursais,""btn_Abertura de conta Empresa"",NULL,""//*[@name=""Abertura de conta Empresa""]"""
"Revamp_BCP,Sucursais,""lbl_A sua senha"",""//*[@text=""A SUA SENHA"" or @text=""YOUR TICKET""]"",""//*[@name=""A SUA SENHA""]"""
"Revamp_BCP,Sucursais,""btn_Sim cancelar"",NULL,""//*[@name=""Sim, cancelar""]"""
"Revamp_BCP,Sucursais,""btn_Cancelamos a sua senha"",NULL,""//*[contains(@name,""cancelámos a sua senha"")]"""
"Revamp_BCP,Sucursais,""btn_Ecra anterior_Novo"",NULL,""//*[@name=""Millenniumbcp - VT""]/XCUIElementTypeButton[1]"""
"Revamp_BCP,Sucursais,""btn_yes cancel"",NULL,""//*[contains(@name, ""Yes"") and contains(@name, ""cancel"")]"
"| //*[contains(@label, ""Yes"") and contains(@label, ""cancel"")]"""
"Revamp_BCP,Sucursais,""lbl_Already canceled your ticket"",NULL,""//*[contains(@name,""already canceled your ticket"")]"""
"Revamp_BCP,Sucursais,""btn_Tirar Senha WV"",""//*[contains(text(),""Tirar senha"") or contains(text(),""Take a ticket"")]"",NULL"
"Revamp_BCP,Sucursais,btn_filtros,NULL,""//*[@name=""Filters""]"""
"Revamp_BCP,Sucursais,lbl_Tolerancia,""//*[contains(@text,""Tolerância"") or contains(@text,""You have a buffer of"")]"",NULL"
"Revamp_BCP,Sucursais,""lbl_What is the subject"",""//*[@text=""What is the subject?""]"",NULL"
"Revamp_BCP,Sucursais,btn_Agora,""//*[contains(@text,""AGORA"")]"",NULL"
"Revamp_BCP,Sucursais,btn_Agendadas,""//*[contains(@text,""AGENDADAS"")]"",NULL"
"Revamp_BCP,""Create Beneficiary"",btn_Back,""//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/HeaderLeftImage""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""btn_Edit photo"",""//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/iv_photo_perfil_edit""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""input_Beneficiary name"",""//*[@text=""Beneficiary name""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""lbl_Beneficiary account"",""//*[@text=""Beneficiary account""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""input_IBAN or account number"",""//*[@text=""IBAN or account number""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""btn_Add an account"",""//*[@text=""Add an account""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""btn_Mobile number"",""//*[@text=""Mobile number""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",btn_Email,""//*[@text=""E-mail""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",lbl_Contacts,""//*[@text=""Contacts""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""tgl_Trustworthy Beneficiary"",""//android.widget.Switch[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/banking_switch_switch_compat""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""lbl_Strong authentication"",""//*[@text=""Strong authentication will not be asked for the transactions made with this Beneficiary""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""lbl_Enter at least 3 characters"",""//*[@text=""Enter at least 3 characters, 2 of them must be letters or numbers""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""lbl_Your text cannot"",""//*[@text=""Your text cannot start or end with a slash “/” or contain 2 consecutive slashes “/”""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""btn_Create beneficiary"",""//*[@text=""Create beneficiary""]"",NULL"
"Revamp_BCP,""Create Beneficiary"",""lbl_Create beneficiary "",""//*[@text=""CREATE BENEFICIARY""]"",NULL"
"Revamp_BCP,Cartoes,btn_CancelarCartao,""//*[contains(text(),""Cancelar cartão"") or contains(text(),""Cancel card"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Pedir cartoes"",""//*[@text=""Pedir cartões""]"",""//*[@name=""Pedir cartões""]"""
"Revamp_BCP,Cartoes,""lbl_Apply cards"",""//*[contains(@text,""Apply for"")]"",""//*[contains(@name,""Apply for"")]"""
"Revamp_BCP,Cartoes,""Btn_Pedir Cartao"",""//*[@text=""Pedir cartões""]"",""//*[@name=""Pedir cartões""]"""
"Revamp_BCP,Cartoes,lbl_Cartoes,""//*[@content-desc=""Cartões"" or @text=""Cartões"" or @text=""Cards"" or @content-desc=""Cards""]"",""//*[@name=""Cartões"" or @name=""Cards""]"""
"Revamp_BCP,Cartoes,""lbl_Conta Ordem"",""//*[contains(text(),""CONTA A ORDEM"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Prestige,""//*[contains(text(),""Prestige"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Pre pago"",""//*[contains(text(),""Pré-Pago"") or contains(text(),""Prepaid"") or contains(text(),""Pré-pago"")]"",""//*[contains(@name,""Pré-pago"") or contains(@name,""Prepaid"")]"""
"Revamp_BCP,Cartoes,lbl_Euro,""//*[contains(text(),""€"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_MB Net e Gestao"",""//*[contains(@text,""MB NET E GESTÃO"") "
" or contains(@content-desc,""MB NET E GESTÃO"")]"",""//*[contains(@name,""MB NET E GESTÃO"") or contains(@name,""MB NET AND CONTROL"") ]"""
"Revamp_BCP,Cartoes,""btn_Criar cartao mb net"",""//*[contains(@text,""Criar cartão MB NET"") "
" or contains(@content-desc,""Criar cartão MB NET"")]"",""//*[contains(@name,""Criar cartão MB NET"") or contains(@name,""Create MB NET card"") ]"""
"Revamp_BCP,Cartoes,btn_Extratos,""//*[contains(@text,""Extratos"") "
" or contains(@content-desc,""Extratos"")]"",""//*[contains(@name,""Extratos"") or contains(@name,""Statements"")]"""
"Revamp_BCP,Cartoes,""lbl_Todas as contas"",""//*[contains(text(),""Todas as contas"") or contains(text(),""All accounts"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Seguranca,""//*[@text=""SEGURANÇA""]"",""//*[@name=""SEGURANÇA"" or @name=""SECURITY""]"""
"Revamp_BCP,Cartoes,""lbl_faca a gestao dos seus gastos"",""//*[contains(@content-desc,""Faça a gestão dos seus gastos"") or contains(@text,""Faça a gestão dos seus gastos"")]"",""//*[@name=""Faça a gestão dos seus gastos"" or @name=""Take control of your expenses""]"""
"Revamp_BCP,Cartoes,""btn_Gerir gastos"",""//*[contains(text(),""Gerir gastos"") or contains(text(),""Manage expenses"")]"",""//*[@name=""Gerir gastos"" or @name=""Manage expenses""]"""
"Revamp_BCP,Cartoes,""lbl_Pedir um novo cartao"",""//*[contains(@text,""Apply for new card"") or contains(@text,""Pedir um novo cartão"") or contains(@content-desc,""Pedir um novo cartão"") or contains(@content-desc,""Apply for new card"")]"",""//*[@name=""Pedir um novo cartão"" or @name=""Apply for new card""]"""
"Revamp_BCP,Cartoes,""lbl_Vai querer ler"",""//*[contains(text(),""Vai querer ler"") or contains(text(),""Must-reads"")]"",""//*[@name=""Vai querer ler"" or @name=""Must-reads""]"""
"Revamp_BCP,Cartoes,""btn_Outras opcoes de seguranca"",""//*[contains(text(),""Outras opções de segurança"") or contains(text(),""Other security options"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Credito,""//*[contains(text(),""Crédito"") or contains(text(),""Credit"")]"",""//*[contains(@name,""Crédito"") or contains(@name,""Credit"")]"""
"Revamp_BCP,Cartoes,lbl_Debito,""//*[contains(text(),""Debit"") or contains(text(),""Débito"")]"",""//*[contains(@name,""Debit"") or contains(@name,""Débito"")]"""
"Revamp_BCP,Cartoes,lbl_Gerir,""//*[contains(text(),""Gerir"") "
" or contains(text(),""GERIR"") "
" or contains(text(),""Manage tool"") "
" or contains(text(),""MANAGE TOOL"")]"",""//*[contains(@name,""GERIR"") or contains(@name,""MANAGE TOOL"")]"""
"Revamp_BCP,Cartoes,""btn_Ver todos"",""//*[contains(text(),""Ver todos"") or contains(text(),""View all"")]"",""//*[contains(@name,""Ver todos"") or contains(@name,""View all"")]"""
"Revamp_BCP,Cartoes,lbl_Artigo,""//*[contains(text(),""Artigo"") "
" or contains(text(),""ARTIGO"") "
" or contains(text(),""Article"") "
" or contains(text(),""ARTICLE"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Leitura,""//*[contains(text(),""min. de leitura"") or contains(text(),""min. read"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Cartoes WV"",""//*[contains(text(),""Cartões"") or contains(text(),""Cards"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_MB NET e Gestao WV"",""//*[contains(text(),""MB NET E GESTÃO"") or contains(text(),""MB NET AND CONTROL"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Criar cartao mb net WV"",""//*[contains(text(),""Criar cartão MB NET"") or contains(text(),""Create MB NET card"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Extratos WV"",""//*[contains(text(),""Extratos"") or contains(text(),""Statements"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Seguranca WV"",""//*[contains(text(),""Segurança"") "
" or contains(text(),""SEGURANÇA"") "
" or contains(text(),""Security"") "
" or contains(text(),""SECURITY"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Pedir um novo cartao WV"",""//*[contains(text(),""Pedir um novo cartão"") or contains(text(),""Apply for new card"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Faca a gestao dos seus gastos WV"",""//*[contains(text(),""gestão dos seus gastos"") or contains(text(),""control of your expenses"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Classic,""//*[contains(text(),""Classic"") or contains(text(),""Classic"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_O seu saldo disponivel e"",""//*[contains(text(),""O seu saldo disponível é"") or contains(text(),""Your available balance is"") ]"",NULL"
"Revamp_BCP,Cartoes,""btn_Ver mais"",""//*[contains(text(),""Ver mais"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Pagamentos Fracionados"",""//*[contains(text(),""PAGAMENTOS FRACIONADOS"") or contains(text(),""Pagamentos Fracionados"") or contains(text(),""Installments"") or contains(text(),""INSTALLMENTS"")]"",NULL"
"Revamp_BCP,Cartoes,lbl_Prestacoes,""//*[contains(text(),""prestações"") and contains(text(),""Faltam"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Historico de pedidos de cartao"",""//*[contains(text(),""Histórico de pedidos de cartão"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Seta Pagamentos Fracionados"",""(//*[contains(@class,""cf-icon-nav_right"")])[4]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Installments left"",""//*[contains(text(),""installments left"")]"",""//*[contains(@name,""installments left"") or contains(@name,""de"")]"""
"Revamp_BCP,Cartoes,lbl_INSTALLMENTS,NULL,""//*[@name=""INSTALLMENTS"" or @name=""PAGAMENTOS FRACIONADOS""]"""
"Revamp_BCP,Cartoes,""btn_Barra de progressao_Pagamentos fracionados"",NULL,""(//*[@name=""Check balance""])[4]"""
"Revamp_BCP,Cartoes,""lbl_Vamos pedir o seu primeiro cartao"",""//*[contains(@content-desc,""vamos pedir o seu primeiro cartão?"") or contains(@text,""vamos pedir o seu primeiro cartão?"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Para o dia a dia"",""//*[contains(@content-desc,""PARA O DIA A DIA"") or contains(@text,""PARA O DIA A DIA"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Que tal um cartao debito para as compras diarias"",""//*[contains(@content-desc,""Que tal um cartão Débito para as compras diárias?"") or contains(@text,""Que tal um cartão Débito para as compras diárias?"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Inclui seguro contra fraudes"",""//*[contains(@content-desc,""Inclui seguro contra fraudes"") or contains(@text,""Inclui seguro contra fraudes"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Saber mais"",""//*[contains(@content-desc,""Saber mais"") or contains(@text,""Saber mais"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Ready to get your first card"",""//*[contains(@content-desc,""ready to get your first card?"") or contains(@text,""ready to get your first card?"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_For everday use"",""//*[contains(@content-desc,""FOR EVERYDAY USE"") or contains(@text,""FOR EVERYDAY USE"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_How about a Debito card"",""//*[contains(@content-desc,""How about a Débito card for your daily shopping?"") or contains(@text,""How about a Débito card for your daily shopping?"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Includes fraud protection insurance"",""//*[contains(@content-desc,""Includes fraud protection insurance"") or contains(@text,""Includes fraud protection insurance"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Learn more"",""//*[contains(@content-desc,""Learn more"") or contains(@text,""Learn more"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Ainda nao tem cartoes"",""//*[contains(@content-desc,""Ainda não tem cartões"") or contains(@text,""Ainda não tem cartões"")]"",NULL"
"Revamp_BCP,Cartoes,""lbl_Peca o seu agora"",""//*[contains(@content-desc,""Peça o seu agora"") or contains(@text,""Peça o seu agora"")]"",NULL"
"Revamp_BCP,Cartoes,""btn_Ver oferta"",""//*[contains(@content-desc,""Ver oferta"") or contains(@text,""Ver oferta"")]"",NULL"
"Revamp_BCP,""Cancelar Cartao"",title_VitimaDeFraude,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/steal_card_text""]"",NULL"
"Revamp_BCP,""Cancelar Cartao"",txt_contacteNos,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/need_help_message""]"",NULL"
"Revamp_BCP,""Cancelar Cartao"",btn_BloquearTemporariamente,""//android.widget.Button[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/button_block""]"",NULL"
"Revamp_BCP,""Cancelar Cartao"",btn_ContinuarParaCancelar,""//android.widget.LinearLayout[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/button_cancel""]"",NULL"
"Revamp_BCP,""Cancelar Cartao"",title_QualCartaoQuerCancelar,""//android.widget.TextView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/title_tv""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_Transfer to my accounts"",""//*[@text=""TRANSFER TO MY ACCOUNTS""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",lbl_From,""//*[@text=""From""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",btn_From_Conta,""//android.widget.ImageView[@content-desc=""accountselectChevronAllAccounts""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_To which one"",""//*[@text=""To which one""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_How much and what"",""//*[@text=""How much and what""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_Other data"",""//*[@text=""Other data""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",btn_Schedule,""//*[@text=""Schedule""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",btn_Continue,""//*[@text=""Continue""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""btn_Notify the beneficiary"",""//*[@text=""Notify the beneficiary""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""input_Description for beneficiary"",""//*[@text=""Description for beneficiary""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",input_Amount,""//*[@text=""Amount""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",btn_Back,""//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/HeaderLeftImage""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_Enter at least"",""//*[@text=""Enter at least 3 characters, 2 of them must be letters or numbers""]"",NULL"
"Revamp_BCP,""Transfer to my accounts"",""lbl_Your text cannot"",""//*[@text=""Your text cannot start or end with a slash “/” or contain 2 consecutive slashes “/”""]"",NULL"
"Revamp_BCP,""International Transfer"",btn_Back,""//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/HeaderLeftImage""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_International transfer"",""//*[@text=""INTERNATIONAL TRANSFER""]"",NULL"
"Revamp_BCP,""International Transfer"",lbl_From,""//*[@text=""From""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_To who"",""//*[@text=""To who""]"",NULL"
"Revamp_BCP,""International Transfer"",""input_Beneficiary name"",""//*[@text=""Beneficiary name""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""International Transfer"",input_IBAN,""//*[@text=""IBAN""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""International Transfer"",input_Amount,""//*[@text=""Amount""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""International Transfer"",""input_Description for beneficiary"",""//*[@text=""Description for beneficiary""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_How much and what"",""//*[@text=""How much and what""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_Other data"",""//*[@text=""Other data""]"",NULL"
"Revamp_BCP,""International Transfer"",""btn_Notify the beneficiary"",""//*[@text=""Notify the beneficiary""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_Enter at least 3"",""//*[@text=""Enter at least 3 characters, 2 of them must be letters or numbers""]"",NULL"
"Revamp_BCP,""International Transfer"",""lbl_Your text cannot"",""//*[@text=""Your text cannot start or end with a slash “/” or contain 2 consecutive slashes “/”""]"",NULL"
"Revamp_BCP,""International Transfer"",btn_Continue,""//*[@text=""Continue""]"",NULL"
"Revamp_BCP,Domestic,btn_Back,""//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/HeaderLeftImage""]"",NULL"
"Revamp_BCP,Domestic,""lbl_Domestic transfer"",""//*[@text=""DOMESTIC TRANSFER""]"",NULL"
"Revamp_BCP,Domestic,lbl_From,""//*[@text=""From""]"",NULL"
"Revamp_BCP,Domestic,""lbl_To who"",""//*[@text=""To who""]"",NULL"
"Revamp_BCP,Domestic,""lbl_How much"",""//*[@text=""How much and what""]"",NULL"
"Revamp_BCP,Domestic,""input_Beneficiary name"",""//*[@text=""Beneficiary name""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,Domestic,input_IBAN,""//*[@text=""IBAN or account number""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,Domestic,input_Amount,""//*[@text=""Amount""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,Domestic,input_Description,""//*[@text=""Description for beneficiary""]/..//*[@class=""android.widget.EditText""]"",NULL"
"Revamp_BCP,Domestic,""lbl_Other data"",""//*[@text=""Other data""]"",NULL"
"Revamp_BCP,Domestic,btn_Schedule,""//*[@text=""Schedule""]"",NULL"
"Revamp_BCP,Domestic,btn_Continue,""//*[@text=""Continue""]"",NULL"
"Revamp_BCP,Domestic,btn_Account,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/SrcAccMoreImageView""]"",NULL"
"Revamp_BCP,Domestic,btn_Notify,""//*[@text=""Notify the beneficiary""]"",NULL"
"Revamp_BCP,Domestic,""lbl_Erro_Enter at least"",""//*[@text=""Enter at least 3 characters, 2 of them must be letters or numbers""]"",NULL"
"Revamp_BCP,Domestic,""lbl_Erro_Your text"",""//*[@text=""Your text cannot start or end with a slash “/” or contain 2 consecutive slashes “/”""]"",NULL"
"Revamp_BCP,StayON,""btn_Ver agora"",""//*[@text=""Ver agora"" or @text=""Enter""]"",""//*[@name=""Ver agora"" or @name=""See now""]"""
"Revamp_BCP,StayON,btn_Continuar,""//*[contains(@content-desc,""Continuar"") or contains(@text,""Continuar"")]"",""//XCUIElementTypeButton[@name=""Continuar""]"""
Revamp_BCP,StayON,lbl_StayON,//*[@text='StayON'],//*[@name='StayON']
"Revamp_BCP,StayON,btn_CallOut,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/floatingBtn""]"",NULL"
"Revamp_BCP,StayON,btn_MContacto,""//*[@content-desc=""Help"" or @content-desc=""Ajuda"" or @content-desc=""Fechar ajuda"" or @content-desc=""Close help""]"",""//*[@name=""Ajuda"" or @name=""Fechar ajuda"" or @name=""Help"" or @name=""Close help""]"""
"Revamp_BCP,StayON,btn_Loader3Pontos,/hierarchy/android.widget.FrameLayout/android.widget.LinearLayout/android.widget.FrameLayout/android.widget.RelativeLayout/android.view.ViewGroup/android.widget.RelativeLayout/android.widget.FrameLayout[2]/android.widget.LinearLayout/android.widget.RelativeLayout/android.widget.FrameLayout/android.view.ViewGroup/android.widget.ScrollView/android.widget.FrameLayout/android.widget.FrameLayout[1]/android.widget.ImageView,""//XCUIElementTypeButton[@name=""todas as contas""]"""
"Revamp_BCP,StayON,icon_Documentos,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/opIconView""])[3]"",NULL"
"Revamp_BCP,StayON,""icon_Notificacos Pendentes_ Notificacoes"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/badgeView""][1]//ancestor::*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:string/hub_dashboard_option_notification""]"",NULL"
"Revamp_BCP,StayON,""icon_Notificacoes_Pendentes_Banco Mail"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/badgeView""][1]//ancestor::*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:string/hub_dashboard_option_banco_mail""]"",NULL"
"Revamp_BCP,StayON,icon_Notificacoes_Pendentes_Pedentes,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/badgeView""][1]//ancestor::*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:string/hub_dashboard_option_pendentes""]"",NULL"
"Revamp_BCP,StayON,""lbl_Titulo Notificacao"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubItemNotificationTitleTextView""]"",""//*[@name=""Notificações""]"""
"Revamp_BCP,StayON,""lbl_Mensagem da Notificacao"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubItemNotificationDescTextView""]"",NULL"
"Revamp_BCP,StayON,""btn_Operacoes Contextuais"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/cb_open_options""]"",NULL"
"Revamp_BCP,StayON,icon_Sino,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubItemNotificationImageView""]"",NULL"
"Revamp_BCP,StayON,""icon_Banco mail"",""(//android.widget.ImageView[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/item_icon_onboarding""])[3]"",""//*[@name=""Banco Mail""]"""
"Revamp_BCP,StayON,btn_BancoMail_Icon,""(//android.view.View[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/opIconView""])[2]"",NULL"
"Revamp_BCP,StayON,btn_BancoMail_Remetente,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubLabelOne""]"",NULL"
"Revamp_BCP,StayON,btn_BancoMail_Tema,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubLabelTwo""]"",NULL"
"Revamp_BCP,StayON,btn_BancoMail_Favoritas,""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/rdFavourites""]"",""//*[@name=""Favoritas""]"""
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais"",""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/cb_open_options""][1])[1]"",//XCUIElementTypeTable/XCUIElementTypeCell/child::XCUIElementTypeOther/XCUIElementTypeImage"
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Responder"",""//*[@text=""Responder"" or @text=""Reply""]"",""//*[@name=""Responder""]"""
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Marcar como nao lida"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/tv_name"" and @text=""Marcar como não lida""]"",NULL"
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Apagar"",""//*[@text=""Apagar"" or @text=""Delete""]"",NULL"
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Marcar como favorita"",""//*[@text=""Marcar como favorita"" or @text=""Bookmark""]"",NULL"
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Arquivar"",""//*[@text=""Arquivar"" or @text=""Archive""]"",NULL"
"Revamp_BCP,StayON,btn_Notificacoes,""//*[@text=""Notificações""]"",""//*[@name=""Notificações""]"""
"Revamp_BCP,StayON,""btn_Notificacoes_Operacoes Contextuais"",""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/cb_open_options""])[1]"",NULL"
"Revamp_BCP,StayON,""btn_Notificacoes_Operacoes Contextuais_Apagar"",""//*[@text=""Apagar""]"",NULL"
"Revamp_BCP,StayON,""lbl_Notificacao apagada"",""//*[@text=""Notificação apagada""]"",NULL"
"Revamp_BCP,StayON,""lbl_Banco Mail_Responder_Escreva uma mensagem"",""//*[@text=""Escreva a sua mensagem""]"",""//*[@name=""Escreva a sua mensagem""]"""
"Revamp_BCP,StayON,""lbl_BancoMail_Mensagem Apagada"",""//*[@text=""Mensagem apagada""]"",NULL"
"Revamp_BCP,StayON,btn_BancoMail_Favoritas,""//*[@text=""Favoritas""]"",NULL"
"Revamp_BCP,StayON,""card_Banco email_Favoritas_Msg"",""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/ll_master""])[1]"",NULL"
"Revamp_BCP,StayON,btn_BancoMail_Favoritas_Estrela,""(//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubIconFavorite""])[1]"",NULL"
"Revamp_BCP,StayON,""lbl_Banco Mail_Mensagem arquivada"",""//*[@text=""Mensagem arquivada""]"",NULL"
"Revamp_BCP,StayON,""card_Atividade_Mensagem Generica"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubItemNotificationTitleTextView""]"",NULL"
"Revamp_BCP,StayON,""lbl_Atividade_Titulo MSG Generico"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:id/hubNotificationDetailTitleLayout""]"",NULL"
"Revamp_BCP,StayON,""lbl_Banco Mail_ Type your message"",""//*[@text=""Type your message""]"",NULL"
"Revamp_BCP,StayON,""lbl_Banco Mail_Message deleted"",""//*[@text=""Message deleted""]"",NULL"
"Revamp_BCP,StayON,""lbl_Banco Mail_Message archived"",""//*[@text=""Message archived""]"",NULL"
"Revamp_BCP,StayON,""lbl_Atividade_Notification deleted"",""//*[@text=""Notification deleted"" or @text=""Message deleted""]"",NULL"
"Revamp_BCP,StayON,""btn_BancoMail_Operacoes contextuais_Reply"",""//*[@resource-id=""wit.android.bcpBankingApp.millenniumQUA:string/operationsReplay""]"",NULL"
